Id,Sku,Quantity,Price,Category,Description,Brand,Model,Created at,Updated at,Active
5553,MJCA-NZ1001-LH / RH,0,75.0,MJ-SUSP,NAZA SUTERA LWR FRT LH / RH,MUJIN,"",2024-01-30 06:30:55 UTC,2024-01-30 08:09:41 UTC,false
5552,MJCA-NS1041-RH,0,520.0,MJ-SUSP,NS/ MURANO Z51 UPPER REAR RH,MUJIN,"",2024-01-30 06:30:54 UTC,2024-01-30 08:09:40 UTC,false
5551,MJCA-NS1041-LH,0,520.0,MJ-SUSP,NS/ MURANO Z51 UPPER REAR LH,MUJIN,"",2024-01-30 06:30:54 UTC,2024-01-30 08:09:40 UTC,false
5550,MJCA-NS1040-RH,0,105.0,MJ-SUSP,NS/ ALMERA NEW 20Y FRT LWR RH,MUJIN,"",2024-01-30 06:30:54 UTC,2024-01-30 08:09:40 UTC,false
5549,MJCA-NS1040-LH,0,105.0,MJ-SUSP,NS/ ALMERA NEW 20Y FRT LWR LH,MUJIN,"",2024-01-30 06:30:54 UTC,2024-01-30 08:09:40 UTC,false
5548,MJCA-NS1039-RH,0,490.0,MJ-SUSP,NS/ TEANA J32 UPPER REAR RH,MUJIN,"",2024-01-30 06:30:54 UTC,2024-01-30 08:09:40 UTC,false
5547,MJCA-NS1039-LH,0,490.0,MJ-SUSP,NS/ TEANA J32 UPPER REAR LH,MUJIN,"",2024-01-30 06:30:53 UTC,2024-01-30 08:09:39 UTC,false
5546,MJCA-NS1038-RH,0,99.0,MJ-SUSP,"NS/ SYLPHY B17 ""12 LWR FRT RH",MUJIN,"",2024-01-30 06:30:53 UTC,2024-01-30 08:09:39 UTC,false
5545,MJCA-NS1038-LH,0,99.0,MJ-SUSP,"NS/ SYLPHY B17 ""12 LWR FRT LH",MUJIN,"",2024-01-30 06:30:53 UTC,2024-01-30 08:09:39 UTC,false
5544,MJCA-NS1037-RH,0,55.0,MJ-SUSP,NS/ SYLPHY 2.0 UP FRT RH,MUJIN,"",2024-01-30 06:30:53 UTC,2024-01-30 08:09:39 UTC,false
5543,MJCA-NS1037-LH,0,55.0,MJ-SUSP,NS/ SYLPHY 2.0 UP FRT LH,MUJIN,"",2024-01-30 06:30:53 UTC,2024-01-30 08:09:39 UTC,false
5542,MJCA-NS1036-RH,0,240.0,MJ-SUSP,"NS/ X-TRAIL T31, T32 UP REAR RH",MUJIN,"",2024-01-30 06:30:52 UTC,2024-01-30 08:09:39 UTC,false
5541,MJCA-NS1036-LH,0,240.0,MJ-SUSP,"NS/ X-TRAIL T31, T32 UP REAR LH",MUJIN,"",2024-01-30 06:30:52 UTC,2024-01-30 08:09:39 UTC,false
5540,MJCA-NS1035-RH,-7,120.0,MJ-SUSP,NS/ X-TRAIL T32 LWR FRT RH,MUJIN,"",2024-01-30 06:30:52 UTC,2024-01-30 08:09:39 UTC,false
5539,MJCA-NS1035-LH,-5,120.0,MJ-SUSP,NS/ X-TRAIL T32 LWR FRT LH,MUJIN,"",2024-01-30 06:30:52 UTC,2024-01-30 08:09:39 UTC,false
5538,MJCA-NS1034-RH,-1,105.0,MJ-SUSP,NS/ X-TRAIL T31 LWR FRT RH,MUJIN,"",2024-01-30 06:30:52 UTC,2024-01-30 08:09:39 UTC,false
5537,MJCA-NS1034-LH,0,105.0,MJ-SUSP,NS/ X-TRAIL T31 LWR FRT LH,MUJIN,"",2024-01-30 06:30:51 UTC,2024-01-30 08:09:38 UTC,false
5536,MJCA-NS1033-RH,0,253.0,MJ-SUSP,NS/ X-TRAIL T30 LWR FRT RH,MUJIN,"",2024-01-30 06:30:51 UTC,2024-01-30 08:09:38 UTC,false
5535,MJCA-NS1033-LH,0,253.0,MJ-SUSP,NS/ X-TRAIL T30 LWR FRT LH,MUJIN,"",2024-01-30 06:30:51 UTC,2024-01-30 08:09:38 UTC,false
5534,MJCA-NS1032-RH,0,0.0,MJ-SUSP,NS/ X-GEAR UP FRONT RH,MUJIN,"",2024-01-30 06:30:51 UTC,2024-01-30 06:30:51 UTC,false
5533,MJCA-NS1032-LH,0,0.0,MJ-SUSP,NS/ X-GEAR UP FRONT LH,MUJIN,"",2024-01-30 06:30:51 UTC,2024-01-30 06:30:51 UTC,false
5532,MJCA-NS1031-RH,0,0.0,MJ-SUSP,NS/ X-GEAR LWR FRONT RH,MUJIN,"",2024-01-30 06:30:51 UTC,2024-01-30 06:30:51 UTC,false
5531,MJCA-NS1031-LH,0,0.0,MJ-SUSP,NS/ X-GEAR LWR FRONT LH,MUJIN,"",2024-01-30 06:30:51 UTC,2024-01-30 06:30:51 UTC,false
5530,MJCA-NS1030-RH,-1,170.0,MJ-SUSP,NS/ URVAN E25 UP FRT RH,MUJIN,"",2024-01-30 06:30:51 UTC,2024-01-30 08:09:37 UTC,false
5529,MJCA-NS1030-LH,0,170.0,MJ-SUSP,NS/ URVAN E25 UP FRT LH,MUJIN,"",2024-01-30 06:30:51 UTC,2024-01-30 08:09:37 UTC,false
5528,MJCA-NS1029-RH,1,200.0,MJ-SUSP,"NS/ URVAN E25,LWR FRT RH",MUJIN,"",2024-01-30 06:30:51 UTC,2024-01-30 08:09:37 UTC,false
5527,MJCA-NS1029-LH,0,200.0,MJ-SUSP,"NS/ URVAN E25,LWR FRT LH",MUJIN,"",2024-01-30 06:30:50 UTC,2024-01-30 08:09:36 UTC,false
5526,MJCA-NS1028-RH,0,149.0,MJ-SUSP,NS/ TERRANO LWR FRT RH W/O BJ *****,MUJIN,"",2024-01-30 06:30:50 UTC,2024-01-30 08:09:36 UTC,false
5525,MJCA-NS1028-LH,0,149.0,MJ-SUSP,NS/ TERRANO LWR FRT LH W/O BJ *****,MUJIN,"",2024-01-30 06:30:50 UTC,2024-01-30 08:09:36 UTC,false
5524,MJCA-NS1027-RH,-1,264.0,MJ-SUSP,"NS/ TEANA J32 2.5 ""09 LWR FRT RH",MUJIN,"",2024-01-30 06:30:50 UTC,2024-01-30 08:09:36 UTC,false
5523,MJCA-NS1027-LH,-1,264.0,MJ-SUSP,"NS/ TEANA J32 2.5 ""09 LWR FRT LH",MUJIN,"",2024-01-30 06:30:50 UTC,2024-01-30 08:09:36 UTC,false
5522,MJCA-NS1026-RH,0,270.0,MJ-SUSP,"NS/ TEANA L33 2.5 ""14 LWR FRT RH",MUJIN,"",2024-01-30 06:30:49 UTC,2024-01-30 08:09:35 UTC,false
5521,MJCA-NS1026-LH,0,270.0,MJ-SUSP,"NS/ TEANA L33 2.5 ""14 LWR FRT LH",MUJIN,"",2024-01-30 06:30:49 UTC,2024-01-30 08:09:35 UTC,false
5520,MJCA-NS1025-RH,0,110.0,MJ-SUSP,NS/ TEANA J31 IMPORT LWR FRT RH *****,MUJIN,"",2024-01-30 06:30:49 UTC,2024-01-30 08:09:35 UTC,false
5519,MJCA-NS1025-LH,0,110.0,MJ-SUSP,NS/ TEANA J31 IMPORT LWR FRT LH *****,MUJIN,"",2024-01-30 06:30:49 UTC,2024-01-30 08:09:35 UTC,false
5518,MJCA-NS1024-RH,-1,99.0,MJ-SUSP,"NS/ SYLPHY B17 ""12 LWR FRT RH",MUJIN,"",2024-01-30 06:30:49 UTC,2024-01-30 08:09:35 UTC,false
5517,MJCA-NS1024-LH,-1,99.0,MJ-SUSP,"NS/ SYLPHY B17 ""12 LWR FRT LH",MUJIN,"",2024-01-30 06:30:48 UTC,2024-01-30 08:09:34 UTC,false
5516,MJCA-NS1022-RH,-5,100.0,MJ-SUSP,"NS/ SERENA C26, C27 LWR FRONT RH",MUJIN,"",2024-01-30 06:30:48 UTC,2024-01-30 08:09:34 UTC,false
5515,MJCA-NS1022-LH,-6,100.0,MJ-SUSP,"NS/ SERENA C26, C27 LWR FRONT LH",MUJIN,"",2024-01-30 06:30:48 UTC,2024-01-30 08:09:34 UTC,false
5514,MJCA-NS1021-RH,0,215.0,MJ-SUSP,NS/ SERENA C24 LWR FRT RH,MUJIN,"",2024-01-30 06:30:48 UTC,2024-01-30 08:09:34 UTC,false
5513,MJCA-NS1021-LH,0,215.0,MJ-SUSP,NS/ SERENA C24 LWR FRT LH,MUJIN,"",2024-01-30 06:30:48 UTC,2024-01-30 08:09:34 UTC,false
5512,MJCA-NS1020-RH,0,215.0,MJ-SUSP,"NS/ NV350, URVAN E26 UP FRONT RH *****",MUJIN,"",2024-01-30 06:30:47 UTC,2024-01-30 08:09:33 UTC,false
5511,MJCA-NS1020-LH,0,215.0,MJ-SUSP,"NS/ NV350, URVAN E26 UP FRONT LH *****",MUJIN,"",2024-01-30 06:30:47 UTC,2024-01-30 08:09:33 UTC,false
5510,MJCA-NS1019-RH,0,0.0,MJ-SUSP,NS/ NV200 VAN LWR FRT RH,MUJIN,"",2024-01-30 06:30:47 UTC,2024-01-30 06:30:47 UTC,false
5509,MJCA-NS1019-LH,0,0.0,MJ-SUSP,NS/ NV200 VAN LWR FRT LH,MUJIN,"",2024-01-30 06:30:47 UTC,2024-01-30 06:30:47 UTC,false
5508,MJCA-NS1018-RH,-4,99.0,MJ-SUSP,"NS/ NAVARA D40 D23 ""08-14"" UP FRT RH",MUJIN,"",2024-01-30 06:30:47 UTC,2024-01-30 08:09:33 UTC,false
5507,MJCA-NS1018-LH,-4,99.0,MJ-SUSP,"NS/ NAVARA D40 D23 ""08-14"" UP FRT LH",MUJIN,"",2024-01-30 06:30:47 UTC,2024-01-30 08:09:33 UTC,false
5506,MJCA-NS1017-RH,-1,209.0,MJ-SUSP,"NS/ NAVARA D40 D23 ""08-14"", NP300 LWR FRT RH",MUJIN,"",2024-01-30 06:30:47 UTC,2024-01-30 08:09:33 UTC,false
5505,MJCA-NS1017-LH,-1,209.0,MJ-SUSP,"NS/ NAVARA D40 D23 ""08-14"", NP300 LWR FRT LH",MUJIN,"",2024-01-30 06:30:47 UTC,2024-01-30 08:09:33 UTC,false
5504,MJCA-NS1016-RH,0,185.0,MJ-SUSP,NS/ NAVARA 2WD  LWR FRT RH *****,MUJIN,"",2024-01-30 06:30:47 UTC,2024-01-30 08:09:33 UTC,false
5503,MJCA-NS1016-LH,0,185.0,MJ-SUSP,NS/ NAVARA 2WD  LWR FRT LH *****,MUJIN,"",2024-01-30 06:30:47 UTC,2024-01-30 08:09:33 UTC,false
5502,MJCA-NS1015-RH,0,270.0,MJ-SUSP,NS/ MURANO Z51 LWR FRT RH,MUJIN,"",2024-01-30 06:30:46 UTC,2024-01-30 08:09:32 UTC,false
5501,MJCA-NS1015-LH,0,270.0,MJ-SUSP,NS/ MURANO Z51 LWR FRT LH,MUJIN,"",2024-01-30 06:30:46 UTC,2024-01-30 08:09:32 UTC,false
5500,MJCA-NS1014-RH,0,171.0,MJ-SUSP,NS/ MURANO Z50 LWR FRT RH,MUJIN,"",2024-01-30 06:30:46 UTC,2024-01-30 08:09:32 UTC,false
5499,MJCA-NS1014-LH,0,171.0,MJ-SUSP,NS/ MURANO Z50 LWR FRT LH,MUJIN,"",2024-01-30 06:30:46 UTC,2024-01-30 08:09:32 UTC,false
5498,MJCA-NS1013-RH,-7,83.0,MJ-SUSP,NS/ ALMERA N17 1.5 LWR FRT RH,MUJIN,"",2024-01-30 06:30:46 UTC,2024-01-30 08:09:32 UTC,false
5497,MJCA-NS1013-LH,-9,83.0,MJ-SUSP,NS/ ALMERA N17 1.5 LWR FRT LH,MUJIN,"",2024-01-30 06:30:45 UTC,2024-01-30 08:09:31 UTC,false
5496,MJCA-NS1012-RH,-18,83.0,MJ-SUSP,"NS/ LATIO 1.6, LIVINA, SYLPHY,NV200,CUBE LWR FRT RH",MUJIN,"",2024-01-30 06:30:45 UTC,2024-01-30 08:09:31 UTC,false
5495,MJCA-NS1012-LH,-16,83.0,MJ-SUSP,"NS/ LATIO 1.6, LIVINA, SYLPHY,NV200,CUBE LWR FRT LH
",MUJIN,"",2024-01-30 06:30:45 UTC,2024-01-30 08:09:31 UTC,false
5494,MJCA-NS1011-RH,0,55.0,MJ-SUSP,"NS/ LATIO 1.6, LIVINA,SYLPHY, NV200 UP FRT RH",MUJIN,"",2024-01-30 06:30:45 UTC,2024-01-30 08:09:31 UTC,false
5493,MJCA-NS1011-LH,1,55.0,MJ-SUSP,"NS/ LATIO 1.6, LIVINA,SYLPHY, NV200 UP FRT LH",MUJIN,"",2024-01-30 06:30:45 UTC,2024-01-30 08:09:31 UTC,false
5492,MJCA-NS1010-RH,0,99.0,MJ-SUSP,NS/ JUKE LWR FRT RH,MUJIN,"",2024-01-30 06:30:44 UTC,2024-01-30 08:09:30 UTC,false
5491,MJCA-NS1010-LH,0,99.0,MJ-SUSP,NS/ JUKE LWR FRT LH,MUJIN,"",2024-01-30 06:30:44 UTC,2024-01-30 08:09:30 UTC,false
5490,MJCA-NS1009-RH,0,99.0,MJ-SUSP,NS/ FRONTIER D22 UP FRT RH,MUJIN,"",2024-01-30 06:30:44 UTC,2024-01-30 08:09:30 UTC,false
5489,MJCA-NS1009-LH,1,99.0,MJ-SUSP,NS/ FRONTIER D22 UP FRT LH,MUJIN,"",2024-01-30 06:30:44 UTC,2024-01-30 08:09:30 UTC,false
5488,MJCA-NS1008-RH,0,185.0,MJ-SUSP,NS/ FRONTIER D22 LWR FRT RH,MUJIN,"",2024-01-30 06:30:44 UTC,2024-01-30 08:09:30 UTC,false
5487,MJCA-NS1008-LH,0,185.0,MJ-SUSP,NS/ FRONTIER D22 LWR FRT LH,MUJIN,"",2024-01-30 06:30:43 UTC,2024-01-30 08:09:29 UTC,false
5486,MJCA-NS1007-RH,0,226.0,MJ-SUSP,"NS/ ELGRAND E50, E51 LWR FRT RH",MUJIN,"",2024-01-30 06:30:43 UTC,2024-01-30 08:09:29 UTC,false
5485,MJCA-NS1007-LH,0,226.0,MJ-SUSP,"NS/ ELGRAND E50, E51 LWR FRT LH",MUJIN,"",2024-01-30 06:30:43 UTC,2024-01-30 08:09:29 UTC,false
5484,MJCA-NS1006-RH,-1,115.0,MJ-SUSP,NS/ CEFIRO A33 LWR FRT RH,MUJIN,"",2024-01-30 06:30:43 UTC,2024-01-30 08:09:29 UTC,false
5483,MJCA-NS1006-LH,0,115.0,MJ-SUSP,NS/ CEFIRO A33 LWR FRT LH,MUJIN,"",2024-01-30 06:30:43 UTC,2024-01-30 08:09:29 UTC,false
5482,MJCA-NS1005-RH,-1,100.0,MJ-SUSP,NS/ CEFIRO A32 LWR FRT RH,MUJIN,"",2024-01-30 06:30:42 UTC,2024-01-30 08:09:29 UTC,false
5481,MJCA-NS1005-LH,0,100.0,MJ-SUSP,NS/ CEFIRO A32 LWR FRT LH,MUJIN,"",2024-01-30 06:30:42 UTC,2024-01-30 08:09:28 UTC,false
5480,MJCA-NS1004-RH,-5,105.0,MJ-SUSP,"NS/ SENTRA B15, N16 LWR FRT RH",MUJIN,"",2024-01-30 06:30:42 UTC,2024-01-30 08:09:28 UTC,false
5479,MJCA-NS1004-LH,-3,105.0,MJ-SUSP,"NS/ SENTRA B15, N16 LWR FRT LH",MUJIN,"",2024-01-30 06:30:42 UTC,2024-01-30 08:09:28 UTC,false
5478,MJCA-NS1003-RH,0,99.0,MJ-SUSP,NS/ SENTRA B14 LWR FRT RH,MUJIN,"",2024-01-30 06:30:42 UTC,2024-01-30 08:09:28 UTC,false
5477,MJCA-NS1003-LH,0,99.0,MJ-SUSP,NS/ SENTRA B14 LWR FRT LH,MUJIN,"",2024-01-30 06:30:42 UTC,2024-01-30 08:09:28 UTC,false
5476,MJCA-NS1002-RH,0,94.0,MJ-SUSP,"NS/ SENTRA B13, Y10, AD RESORT LWR FRT RH",MUJIN,"",2024-01-30 06:30:42 UTC,2024-01-30 08:09:28 UTC,false
5475,MJCA-NS1002-LH,0,94.0,MJ-SUSP,"NS/ SENTRA B13, Y10, AD RESORT LWR FRT LH",MUJIN,"",2024-01-30 06:30:42 UTC,2024-01-30 08:09:28 UTC,false
5474,MJCA-NS1001-RH,0,81.0,MJ-SUSP,NS/ SENTRA N13 LWR FRT RH,MUJIN,"",2024-01-30 06:30:42 UTC,2024-01-30 08:09:28 UTC,false
5473,MJCA-NS1001-LH,0,81.0,MJ-SUSP,NS/ SENTRA N13 LWR FRT LH,MUJIN,"",2024-01-30 06:30:42 UTC,2024-01-30 08:09:28 UTC,false
5472,MJCA-MZ1021-RH,-1,180.0,MJ-SUSP,"MZ/ MAZDA 3 BP 19""-23"" SKYAVTIVE LWR FRT RH.",MUJIN,"",2024-01-30 06:30:41 UTC,2024-01-30 08:09:27 UTC,false
5471,MJCA-MZ1021-LH,-1,180.0,MJ-SUSP,"MZ/ MAZDA 3 BP 19""-23"" SKYAVTIVE LWR FRT LH.",MUJIN,"",2024-01-30 06:30:41 UTC,2024-01-30 08:09:27 UTC,false
5470,MJCA-MZ1020-RH,1,0.0,SUSP-REAR,"MZ/ CX5 KE ""13-""17 LWR REAR TRAILING ARM RH *****",MUJIN,"",2024-01-30 06:30:41 UTC,2024-01-30 06:30:41 UTC,false
5469,MJCA-MZ1020-LH,0,0.0,SUSP-REAR,"MZ/ CX5 KE ""13-""17 LWR REAR TRAILING ARM LH *****",MUJIN,"",2024-01-30 06:30:41 UTC,2024-01-30 06:30:41 UTC,false
5468,MJCA-MZ1019-RH,0,209.0,MJ-SUSP,MZ/ MAZDA 8  LWR FRONT RH,MUJIN,"",2024-01-30 06:30:41 UTC,2024-01-30 08:09:27 UTC,false
5467,MJCA-MZ1019-LH,0,209.0,MJ-SUSP,MZ/ MAZDA 8  LWR FRONT LH,MUJIN,"",2024-01-30 06:30:40 UTC,2024-01-30 08:09:26 UTC,false
5466,MJCA-MZ1018-RH,2,138.0,MJ-SUSP,MZ/ MAZDA CX3 LWR FRT RH,MUJIN,"",2024-01-30 06:30:40 UTC,2024-01-30 08:09:26 UTC,false
5465,MJCA-MZ1018-LH,2,138.0,MJ-SUSP,MZ/ MAZDA CX3 LWR FRT LH,MUJIN,"",2024-01-30 06:30:40 UTC,2024-01-30 08:09:26 UTC,false
5464,MJCA-MZ1017-RH,1,220.0,MJ-SUSP,"MZ/ CX5 KF ""17, CX8  LWR FRONT RH",MUJIN,"",2024-01-30 06:30:40 UTC,2024-01-30 08:09:26 UTC,false
5463,MJCA-MZ1017-LH,1,220.0,MJ-SUSP,"MZ/ CX5 KF ""17, CX8  LWR FRONT LH",MUJIN,"",2024-01-30 06:30:40 UTC,2024-01-30 08:09:26 UTC,false
5462,MJCA-MZ1016-RH,0,350.0,MJ-SUSP,"MZ/ MAZDA 3 BL ""08-""11, MAZDA 5 ""08-""15 UP REAR TRAILING ARM RH *****",MUJIN,"",2024-01-30 06:30:39 UTC,2024-01-30 08:09:25 UTC,false
5461,MJCA-MZ1016-LH,0,350.0,MJ-SUSP,"MZ/ MAZDA 3 BL ""08-""11, MAZDA 5 ""08-""15 UP REAR TRAILING ARM LH *****",MUJIN,"",2024-01-30 06:30:39 UTC,2024-01-30 08:09:25 UTC,false
5460,MJCA-MZ1015-RH,-1,138.0,MJ-SUSP,"MZ/ MAZDA 3 BL ""08-13"" LWR FRT RH ( BBM2-34-300 )",MUJIN,"",2024-01-30 06:30:39 UTC,2024-01-30 08:09:25 UTC,false
5459,MJCA-MZ1015-LH,-1,138.0,MJ-SUSP,"MZ/ MAZDA 3 BL ""08-13"" LWR FRT LH ( BBM2-34-350 )",MUJIN,"",2024-01-30 06:30:39 UTC,2024-01-30 08:09:25 UTC,false
5458,MJCA-MZ1014-RH,0,185.0,MJ-SUSP,MZ/ MAZDA MPV LWR FRT RH,MUJIN,"",2024-01-30 06:30:39 UTC,2024-01-30 08:09:25 UTC,false
5457,MJCA-MZ1014-LH,0,185.0,MJ-SUSP,MZ/ MAZDA MPV LWR FRT LH,MUJIN,"",2024-01-30 06:30:38 UTC,2024-01-30 08:09:24 UTC,false
5456,MJCA-MZ1013-RH,0,226.0,MJ-SUSP,MZ/ CX9 LWR FRT RH,MUJIN,"",2024-01-30 06:30:38 UTC,2024-01-30 08:09:24 UTC,false
5455,MJCA-MZ1013-LH,0,226.0,MJ-SUSP,MZ/ CX9 LWR FRT LH,MUJIN,"",2024-01-30 06:30:38 UTC,2024-01-30 08:09:24 UTC,false
5454,MJCA-MZ1011-RH,0,209.0,MJ-SUSP,MZ/ MAZDA CX7 LWR FRONT RH,MUJIN,"",2024-01-30 06:30:38 UTC,2024-01-30 08:09:24 UTC,false
5453,MJCA-MZ1011-LH,0,209.0,MJ-SUSP,MZ/ MAZDA CX7 LWR FRONT LH,MUJIN,"",2024-01-30 06:30:38 UTC,2024-01-30 08:09:24 UTC,false
5452,MJCA-MZ1010-RH,-2,187.0,MJ-SUSP,"MZ/ CX5, MAZDA 6 ""12 SKYACTIVE LWR FRT RH",MUJIN,"",2024-01-30 06:30:38 UTC,2024-01-30 08:09:24 UTC,false
5451,MJCA-MZ1010-LH,-3,187.0,MJ-SUSP,"MZ/ CX5, MAZDA 6 ""12 SKYACTIVE LWR FRT LH",MUJIN,"",2024-01-30 06:30:38 UTC,2024-01-30 08:09:24 UTC,false
5450,MJCA-MZ1009-LH / RH,0,105.0,MJ-SUSP,MZ/ MAZDA 6 UP REAR LH/RH,MUJIN,"",2024-01-30 06:30:38 UTC,2024-01-30 08:09:24 UTC,false
5449,MJCA-MZ1008-RH,0,77.0,MJ-SUSP,"MZ/ MAZDA 6 ""05 - 08"" UP FRT RH",MUJIN,"",2024-01-30 06:30:38 UTC,2024-01-30 08:09:24 UTC,false
5448,MJCA-MZ1008-LH,0,77.0,MJ-SUSP,"MZ/ MAZDA 6 ""05 - 08"" UP FRT LH",MUJIN,"",2024-01-30 06:30:38 UTC,2024-01-30 08:09:24 UTC,false
5447,MJCA-MZ1007-LH / RH,0,99.0,MJ-SUSP,MZ/ MAZDA 6 LWR FRT LH / RH STRAIGHT,MUJIN,"",2024-01-30 06:30:37 UTC,2024-01-30 08:09:23 UTC,false
5446,MJCA-MZ1006-RH,0,99.0,MJ-SUSP,MZ/ MAZDA 6 LWR CURVE RH,MUJIN,"",2024-01-30 06:30:37 UTC,2024-01-30 08:09:23 UTC,false
5445,MJCA-MZ1006-LH,0,99.0,MJ-SUSP,MZ/ MAZDA 6 LWR CURVE LH,MUJIN,"",2024-01-30 06:30:37 UTC,2024-01-30 08:09:23 UTC,false
5444,MJCA-MZ1005-RH,0,85.0,MJ-SUSP,"MZ/ MAZDA 6 2.0 ""08 - 12"" UP FRT RH",MUJIN,"",2024-01-30 06:30:37 UTC,2024-01-30 08:09:23 UTC,false
5443,MJCA-MZ1005-LH,0,85.0,MJ-SUSP,"MZ/ MAZDA 6 2.0 ""08 - 12"" UP FRT LH",MUJIN,"",2024-01-30 06:30:37 UTC,2024-01-30 08:09:23 UTC,false
5442,MJCA-MZ1004-RH,0,285.0,MJ-SUSP,"MZ/ MAZDA 6 2.0 ""08 LWR FRT RH",MUJIN,"",2024-01-30 06:30:36 UTC,2024-01-30 08:09:22 UTC,false
5441,MJCA-MZ1004-LH,0,285.0,MJ-SUSP,"MZ/ MAZDA 6 2.0 ""08 LWR FRT LH",MUJIN,"",2024-01-30 06:30:36 UTC,2024-01-30 08:09:22 UTC,false
5440,MJCA-MZ1003-RH,0,187.0,MJ-SUSP,MZ/ MAZDA 3 SKYACTIVE LWR FRT RH ( B60S-34-300 ),MUJIN,"",2024-01-30 06:30:36 UTC,2024-01-30 08:09:22 UTC,false
5439,MJCA-MZ1003-LH,0,187.0,MJ-SUSP,MZ/ MAZDA 3 SKYACTIVE LWR FRT LH ( B60S-34-350 ),MUJIN,"",2024-01-30 06:30:36 UTC,2024-01-30 08:09:22 UTC,false
5438,MJCA-MZ1002-RH,-2,149.0,MJ-SUSP,"MZ/ MAZDA 3 BK ""03-08"", MAZDA 5 CR ""05-10"", LWR FRT RH ( B32H-34-300)",MUJIN,"",2024-01-30 06:30:36 UTC,2024-01-30 08:09:22 UTC,false
5437,MJCA-MZ1002-LH,-2,149.0,MJ-SUSP,"MZ/ MAZDA 3 BK ""03-08"", MAZDA 5 CR ""05-10"", LWR FRT LH  ( B32H-34-350)",MUJIN,"",2024-01-30 06:30:35 UTC,2024-01-30 08:09:21 UTC,false
5436,MJCA-MZ1001-RH,0,0.0,MJ-SUSP,"MZ/ MAZDA 2 ""05 LWR FRT RH",MUJIN,"",2024-01-30 06:30:35 UTC,2024-01-30 06:30:35 UTC,false
5435,MJCA-MZ1001-LH,0,0.0,MJ-SUSP,"MZ/ MAZDA 2 ""05 LWR FRT LH",MUJIN,"",2024-01-30 06:30:35 UTC,2024-01-30 06:30:35 UTC,false
5434,MJCA-MIT1017-RH,0,94.0,MJ-SUSP,MIT/ PAJERO IO LWR FRT RH,MUJIN,"",2024-01-30 06:30:35 UTC,2024-01-30 08:09:21 UTC,false
5433,MJCA-MIT1017-LH,0,94.0,MJ-SUSP,MIT/ PAJERO IO LWR FRT LH,MUJIN,"",2024-01-30 06:30:35 UTC,2024-01-30 08:09:21 UTC,false
5432,MJCA-MIT1016-RH,0,270.0,MJ-SUSP,"MIT/ TRITON VGT ""15 LWR FRT RH",MUJIN,"",2024-01-30 06:30:34 UTC,2024-01-30 08:09:20 UTC,false
5431,MJCA-MIT1016-LH,0,270.0,MJ-SUSP,"MIT/ TRITON VGT ""15  LWR FRT LH",MUJIN,"",2024-01-30 06:30:34 UTC,2024-01-30 08:09:20 UTC,false
5430,MJCA-MIT1015-RH,0,132.0,MJ-SUSP,"MIT/ TRITON VGT ""15 UP FRT RH",MUJIN,"",2024-01-30 06:30:34 UTC,2024-01-30 08:09:20 UTC,false
5429,MJCA-MIT1015-LH,0,132.0,MJ-SUSP,"MIT/ TRITON VGT ""15 UP FRT LH",MUJIN,"",2024-01-30 06:30:34 UTC,2024-01-30 08:09:20 UTC,false
5428,MJCA-MIT1014-RH,-2,105.0,MJ-SUSP,"MIT/ TRITON 4WD, PAJERO SPORT, V73 UP FRT RH",MUJIN,"",2024-01-30 06:30:34 UTC,2024-01-30 08:09:20 UTC,false
5427,MJCA-MIT1014-LH,-1,105.0,MJ-SUSP,"MIT/ TRITON 4WD, PAJERO SPORT, V73 UP FRT LH",MUJIN,"",2024-01-30 06:30:33 UTC,2024-01-30 08:09:20 UTC,false
5426,MJCA-MIT1013-RH,-1,209.0,MJ-SUSP,"MIT/ TRITON 4WD, PAJERO SPORT LWR FRT RH",MUJIN,"",2024-01-30 06:30:33 UTC,2024-01-30 08:09:20 UTC,false
5425,MJCA-MIT1013-LH,-1,209.0,MJ-SUSP,"MIT/ TRITON 4WD, PAJERO SPORT LWR FRT LH",MUJIN,"",2024-01-30 06:30:33 UTC,2024-01-30 08:09:20 UTC,false
5424,MJCA-MIT1012-RH,-6,121.0,MJ-SUSP,MIT/ TRITON 2WD UP FRT RH,MUJIN,"",2024-01-30 06:30:33 UTC,2024-01-30 08:09:20 UTC,false
5423,MJCA-MIT1012-LH,-3,121.0,MJ-SUSP,MIT/ TRITON 2WD UP FRT LH,MUJIN,"",2024-01-30 06:30:33 UTC,2024-01-30 08:09:19 UTC,false
5422,MJCA-MIT1011-RH,0,125.0,MJ-SUSP,MIT/ TRITON 2WD LWR FRT RH,MUJIN,"",2024-01-30 06:30:33 UTC,2024-01-30 08:09:19 UTC,false
5421,MJCA-MIT1011-LH,0,125.0,MJ-SUSP,MIT/ TRITON 2WD LWR FRT LH,MUJIN,"",2024-01-30 06:30:33 UTC,2024-01-30 08:09:19 UTC,false
5420,MJCA-MIT1010-RH,-2,115.0,MJ-SUSP,"MIT/ STORM 4WD, PAJERO V6 UP FRT RH",MUJIN,"",2024-01-30 06:30:33 UTC,2024-01-30 08:09:19 UTC,false
5419,MJCA-MIT1010-LH,-1,115.0,MJ-SUSP,"MIT/ STORM 4WD, PAJERO V6 UP FRT LH",MUJIN,"",2024-01-30 06:30:33 UTC,2024-01-30 08:09:19 UTC,false
